SMILES,InChI,Count
C1CC[C@H]2[C@H](C1)CC[C@H]1CC3=C(CC[C@@H]12)[C@H]1CCCC[C@@H]1CC3,GYVPXJGEIPVNDU-IZSQZSJDSA-N,1
c1ccc2c(c1)Cc1nccc3cccc(c13)O2,CHOGQBRQEMXTRJ-UHFFFAOYSA-N,1
O=C1c2ccccc2Oc2cccc3ccnc1c23,ZKBAPIZLGRWOJE-UHFFFAOYSA-N,1
C=C1CN2CC[C@@]34c5ccccc5N5COC=C([C@H]1C[C@H]23)[C@H]54,GNEYCYSXDMZKRS-ZQEOTTOMSA-N,1
c1ccc2c(c1)N[C@@H]1C[C@H]3CCN4CC[C@@]21[C@H]4C3,DYPSTCKEEHXBOX-RAEVTNRLSA-N,1
C=C1[C@@H]2COC[C@H]3[C@@H]2C[C@H]2N1CC[C@]21c2ccccc2N[C@H]31,GKNNGQMVOQJTQQ-HIASJUPCSA-N,1
C1=C2CN3c4ccccc4C4CCNC(CC2CC2c5[nH]c6ccccc6c5CCN12)C43,ANZOUBMVVNRQEW-UHFFFAOYSA-N,1
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@@H]2[C@H]3C[C@H]46,QMGVPVSNSZLJIA-ZEHUYGQASA-N,1
C1=CN2c3ccccc3[C@@]34CCN5CC6=CCO[C@@H]1[C@@H]([C@H]23)[C@H]6C[C@H]54,KSSSVUSVDOXOGP-ZMUQRAOQSA-N,1
C=C1CC[C@H]2C3Nc4ccccc4C3CCN2C1,MBDZHLNHTLIJKM-SIWZUTFBSA-N,1
c1ccc2c(c1)NC1C2CCN2CCCC[C@H]12,SGGGSRWCWOCFSI-HNFVBEJKSA-N,1
O=C1Cc2ccc3c(c2C[NH2+]CCc2cc4c(cc21)OCO4)OCO3,PTJNYFYOFQGHRY-UHFFFAOYSA-O,1
O=C1CC[C@H]2C(=CC[C@H]3[C@@H]4CCC[C@H]4CC(=O)[C@H]32)C1,URGKGMXTSFHLRC-DPJWHCEJSA-N,1
C1=N[C@@]2(CCCO2)CCN1,FAACTERURSLLBF-SSDOTTSWSA-N,1
O=C1C=CC(=O)C2=C1CC1[C@@H]3CCCC3CC[C@H]21,PCARQCBNDVJAFN-UPOSSJBDSA-N,1
C1=NC2[C@@H]3C[C@@H]4[C@H]1CCC[C@]24[C@@H]1C[C@@H]2CC[C@H]3[C@H]1C2,RGFPZLKMBPAOBM-GCUFGPJWSA-N,1
C=C1COCC1=C,XLJZGUAKXOLESQ-UHFFFAOYSA-N,1
O=C1[C@H]2CC[C@H]3[C@@H]2CCC[C@@H]13,JLYMVIWZEWEJCP-MAUMQABQSA-N,1
O=C1C=C2C=COC3OC23C(=O)C1,TYAXHVCIHBMZCS-UHFFFAOYSA-N,1
O=C1C=C2CC[C@@H]3[C@H]4CC[C@H]5CC(=O)CC[C@H]5[C@@H]4CC[C@H]3[C@@H]2CC1,CDUVMLYSTSKSAM-LJZXKFISSA-N,1
O=C1CC[C@@H]2[C@@H](CC[C@H]3[C@H]2CC[C@H]2c4ccccc4CC[C@H]32)C1,APKMYAVSOHQWIQ-XTRYRTTGSA-N,1
O=C1C2C[C@@H](c3ccccc3O2)C23OC2Oc2ccccc2C13,CDFMLIUEEDTUNH-LHEYVPOMSA-N,1
O=c1ccoc2c3c(ccc12)OC[C@H]1CCC=C[C@@H]31,XOXNXLXLMAPSPZ-GHMZBOCLSA-N,1
O=C1CC[C@@H]2CC[C@H]3CCCC[C@@H]3[C@H]2C1,RQYGOWRSZDDDLU-XWUBHJNHSA-N,1
O=C1C=CC2=NC=CC3c4ccccc4N1C23,YCRMDHGBQRNNPF-UHFFFAOYSA-N,1
C1=CC[C@H]2[C@H](C1)CC[C@H]1CCCC[C@@H]12,YACMUMORUXWORC-MQYQWHSLSA-N,1
C1=CCC2CC2C1,JBFDZEJAJZJORO-UHFFFAOYSA-N,1
C1=C[C@H]2CCCC=C2CC1,NCSBOVYMKNJCCP-VIFPVBQESA-N,1
O=C1C=C2[C@H]3CCC[C@@H]4C(=O)O[C@@H]([C@@H]43)[C@H]3OC23CO1,RYLUXKSEPAQBAT-UKBQQGPVSA-N,1
O=C1C=C2CCC=C[C@@H]2[C@H]2CC[C@H]3CC[C@H]4O[C@@]34[C@H]12,LORPFCPFOZIBBL-ISNIPMMDSA-N,1
C=C1C[NH2+]C[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]12,TXBYYOCQKQODID-YPMHNXCESA-O,1
C=C1CNC[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]12,TXBYYOCQKQODID-AAEUAGOBSA-N,1
C=C1CNC[C@H]2C(=O)c3c([nH]c4ccccc34)C(=O)C[C@@H]12,QNTQXGXFXCQESH-NWDGAFQWSA-N,1
C=C1CNC[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]12,TXBYYOCQKQODID-YPMHNXCESA-N,1
O=C1C=C[C@@H]2[C@@H]1C[C@H]1O[C@H]1[C@H]1[C@H]3O[C@@H]4O[C@H]3CC[C@]12O4,FYISOSLFKZFSAX-ANRLXOGNSA-N,1
O=C1CC[C@@H]2[C@H]3CC[C@H]4OC(=O)C(=C[C@H]2CC1)[C@@H]34,HPPIUXMYDONBQN-BWFCBSELSA-N,1
O=C1CCC/C=C2/C[C@@H](C[C@@H]3CC(=O)[C@H](C1)O3)OC2=O,PKERWDSDJUMKAA-PHFDDMDRSA-N,1
C=C1CC[C@H]2C(=C)C(=O)O[C@@H]2C2C(=C)CCC12,NETSQGRTUNRXEO-YIOUJQMASA-N,1
O=c1ccc2c(c1)[nH]c1c[nH]ccc12,MPAKVYJHJJHTOK-UHFFFAOYSA-N,1
c1cc2cc(c1)Oc1ccc(cc1)C[C@@H]1NCCc3ccc(cc31)Oc1cccc3c1C(C2)NCC3,DXOFVPWKAMNEHO-UFXYQILXSA-N,1
C=C1[C@H]2CCCC[C@@H]3[C@H]2CC[C@H]13,BKEUWAGUJXSBET-WYUUTHIRSA-N,1
C1=C2[C@H]([C@@H]3CC[C@H]4CCCC[C@@H]4[C@H]3C1)[C@H]1OCO[C@H]1[C@@]13COCO[C@H]1CCC[C@@H]23,DPTOEAAWIBHTRQ-LGKSOEGKSA-N,1
O=C1O[C@H]2C[C@@H]1[C@H]1CC[C@]3(CO3)[C@H]1C2,COEIAFBQCWBDMG-VPWVSVFPSA-N,1
O=C1CCC(=O)OC2CC(=O)OC2/C=C/Cc2ccc([nH]2)C2=NCC(CO1)O2,HKCIVIPBYBSDHV-HNQUOIGGSA-N,1
O=C1[C@H]2CC[C@H]3[C@@H]1[C@@H](C2)[C@@]12CCC[C@H]4CNC1[C@@H]3C[C@H]42,DITVWDIZZGFCLD-IUUQJWRYSA-N,1
O=C1CC[C@H]2CC[C@H]3[C@@H](CC=C4CCCC[C@@H]43)[C@H]12,ASMADRWIQJMNIY-JRBZFYFNSA-N,1
C=C1C(=O)[C@H]2CCC[C@H](C1=O)C2=O,MBTKDSNOKRQVFW-RNFRBKRXSA-N,1
O=C1[C@H]2O[C@H]3[C@@H]1CCC[C@@H]3C2=O,CCEDCXMTQGTXQM-YEYCUWODSA-N,1
O=C1OCc2c1ccc1oc3ccccc3c21,AEBNWKPXDNLHEA-UHFFFAOYSA-N,1
O=C1CC(=O)[C@H]2CCC[C@H]1C2=O,OKFGDFZRCGMRFM-PHDIDXHHSA-N,1
O=C1CC[C@H]2[C@H](C1)CC(=O)[C@@]13O[C@@]21C(=O)C[C@@H]1CCC(=O)[C@H]13,PECPJNLBXZABGA-XIBBWQOCSA-N,1
C=C1C[C@@H]2CC[C@@]3(CCC[C@H]13)C2,YMJYROASMOLKBS-TUAOUCFPSA-N,1
O=C1[C@H]2C[C@@H](CN3CCCC[C@@H]23)[C@H]2CCCCN12,YQMWQSMYVPLYDI-FQUUOJAGSA-N,1
O=C1C=CN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,HQSKZPOVBDNEGN-NZBPQXDJSA-N,1
O=c1cccc2n1C[C@H]1C[C@@H]2CN2CCCC[C@H]12,FQEQMASDZFXSJI-JHJVBQTASA-N,1
O=C1C=CN2C[C@H]3CNC[C@H](C3)[C@H]2C1,LOWQXPKKQOTFQZ-WCABBAIRSA-N,1
c1ccc2c(c1)CC1=NCCc3cccc-2c31,ZWMQQKIKEGWYQH-UHFFFAOYSA-N,1
O=C1C2=NCCc3cc4c(c(c32)-c2ccccc21)OCO4,IZBUKPQDQIHIAX-UHFFFAOYSA-N,1
c1ccc2c(c1)CC1=NCCc3cc4c(c-2c31)OCO4,FXGKNICADDLVLN-UHFFFAOYSA-N,1
O=C1C=CC2=CC[C@@H]3O[C@@H]3[C@@H]2C1,LFYNIOYRTFNLQW-KXUCPTDWSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,VEBKZJYAOWZCJH-BCRBLDSWSA-N,1
O=C1C=C2C(=CC(=O)C3=C2CCCO3)CO1,QOASEBWFMAZCCV-UHFFFAOYSA-N,1
O=C1Cc2c(ccc3c2CCCO3)CO1,KWHRGNTXYJOSHZ-UHFFFAOYSA-N,1
C=C1C(=O)[C@@]23CC[C@@H]4CCCC[C@H]4C(=O)CC[C@@H]1[C@H]2O3,IQIHOBHTWWNFJF-HNKZQRQQSA-N,1
O=C1C[C@@H]2CCC3=CCCC=C3[C@H]2O1,VRWBQOLZSORDHV-CABZTGNLSA-N,1
C=C1C(=O)O[C@@H]2[C@H]3CCCC(=O)[C@@H]3CC[C@@H]12,NAPUEMAFMXZAJU-WYFGTUCQSA-N,1
C1C[C@@H]2C[C@@H]3CC[C@H](O3)[C@H]2C1,ADHLPPBFJZIIMT-KATARQTJSA-N,1
O=C1CC=CC2=CC[C@@H]3[C@H](CC(=O)[C@@H]4CCC[C@@H]34)[C@@H]12,HYPCCTNIKKRQNY-LHLGERLTSA-N,1
O=C1C=CC=C2CC[C@@H]3[C@H](C[C@]45OCC[C@@H]6[C@H]4[C@H]3C[C@H]6O5)[C@@H]12,SHNOEMCXMGEZCS-HITHGFESSA-N,1
O=C1/C=C/[C@H]2O[C@H]2CCOC(=O)/C=C/CCCCC1,LXHDLABIYUCNHP-YDYCEZKBSA-N,1
O=C1C[C@@H]2O[C@@H]3C[C@@H]4[C@H](C[C@]56OCC[C@@H]7[C@H]5[C@H]4C[C@H]7O6)[C@@H]1[C@H]3C2=O,OAJWDWHDPMSYHC-XVABWJJYSA-N,1
c1ccc2c(c1)C[C@H]1C3Nc4ccccc4C3CCN1C2,JJJTUFPBCJFSOI-AVAKVYKDSA-N,1
C1CC[C@H]2[C@H](C1)C[C@H]1O[C@]13COC[C@H]23,NXKKLEUWQNMAOM-ROHXPCBUSA-N,1
O=C1Cc2cc3c4nc5ccccc5cc4c4nnc(c2CO1)n34,XFXCSYHKVOJSFU-UHFFFAOYSA-N,1
[Se]=c1cccn[nH]1,OAYJQVWAEZSOON-UHFFFAOYSA-N,1
C1CO[C@@H]2C[C@@H]3O[C@@H]4C[C@@H]5O[C@@H]6CC[C@@H]7OCCC[C@H]7O[C@H]6C[C@H]5O[C@H]4CC[C@H]3O[C@H]2C1,WTOBGJCQJKXPED-MWGDHFIVSA-N,1
O=C1CC/C=C/CCCC/C=C\CCCCCCCCCCO1,VWVQCPCBFQSZNY-JPPGISJRSA-N,1
C1NC2CNC1N2,ADTOVHJRTOIPHI-UHFFFAOYSA-N,1
O=C1c2cc3ccccc3cc2[C@@H]2[C@H]1CC[C@]21C(=O)CCc2ccccc21,UIPMRWLFVPMAIS-DPQOWFAMSA-N,1
c1ccc2c(c1)C[C@@H]1NCC[C@@]23C[C@H]2CC[C@@]13O2,HQHJNJMJYGCYLB-SLBVQIDZSA-N,1
O=C1NCO[C@]12CC[C@H]1[C@@H]3Cc4cccc5c4[C@@]1(CCN3)[C@H]2O5,AFKGWKGVZBOVDQ-QBXRVLTGSA-N,1
C=C1CO[C@H]2CCC(=O)C[C@@H]3NC(=O)O[C@@H]3COC(=O)C[C@H](CC2)OC1,JECJAGYMHKGWJB-YHUYYLMFSA-N,1
C=C1CO[C@H]2CCCCCCCOC(=O)C[C@H](CC2)OC1,FGGNWTFIMSEPSZ-HOTGVXAUSA-N,1
C=C1CO[C@H]2CCC(=O)CCCCOC(=O)C[C@H](CC2)OC1,DRBWCQNCFFGLOX-HOTGVXAUSA-N,1
O=C1CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC=C2[C@H]3CC[C@H]3CCCC[C@@H]23)CN1,XEAJPWIFTLCHRG-HWPXFKOISA-N,1
O=c1[nH]c(=S)[nH]c2[nH]ccc12,QCZHCRBHXAFBDJ-UHFFFAOYSA-N,1
O=C1C=CC(=O)C2NC=NC12,JYXDJHPUCRMUIQ-UHFFFAOYSA-N,1
O=C1NC2(CCCCC2)NC2=C1[Se]C1NN=CC=C21,ZHUFNDWXLFEAPJ-UHFFFAOYSA-N,1
O=C1Oc2ccccc2Oc2cc3c(cc21)C=CCO3,DUQCDXWSTPQXTA-UHFFFAOYSA-N,1
C=C1NC(=O)CNC(=O)CNC(=O)COC(=O)COC1=O,AYDYAZPQYMIDMA-UHFFFAOYSA-N,1
O=C1[C@@H]2NC(=O)[C@@]3(C[C@H]4C[C@]5(C[C@H]4N13)OCCC5=O)SSSS2,PDCKFFFIXYNTJZ-CEVKPJQNSA-N,1
O=C1[C@@H]2NC(=O)[C@@]3(C[C@H]4C[C@]5(C[C@H]4N13)OCCC5=O)SSS2,HSILMZPYTRNGSM-CEVKPJQNSA-N,1
O=C1[C@@H]2NC(=O)[C@@]3(C[C@H]4C[C@]5(C[C@H]4N13)OCCC5=O)S2,QDJCZPYKDRLLTR-CEVKPJQNSA-N,1
c1ccc2c(c1)C[C@@H]1COc3ccccc3[C@@H]21,HKPBWOJLXPQYOQ-MLGOLLRUSA-N,1
c1cc2c3c(c1)O[C@H]1c4c(c5cccc6c5n4CCC6)C[C@H]4C(C2)NCC[C@]314,WXRGKIOLBCMSCR-ICCVONMYSA-N,1
C1=Cc2cc3c(cc2OC1)OCC1c2ccccc2OC31,YQNMTBDEOYSNKR-UHFFFAOYSA-N,1
O=C1c2cc3ccccc3cc2[C@H]2CCC[C@@H]3CO[C@@H]1[C@H]32,JTYITKWLHYVANE-BCXHYRKLSA-N,1
O=C1C2=C(C(=O)c3cc4c(cc31)[C@H]1CCC[C@@H]3CO[C@@H](C4=O)[C@H]31)S(=O)(=O)CCN2,GLGGXJVKXMIKEJ-GRCAUYRWSA-N,1
c1cnc2c(c1)CCCCC21OCCO1,FNHDVKATRULCME-UHFFFAOYSA-N,1
N=C1C=C[C@H]2[C@@H]3CC=C4CCCC[C@@H]4[C@H]3CC[C@H]12,PRMGQAIXQUQHRA-OTJKEOIZSA-N,1
O=C1C=C[C@@]2(CC[C@H]3CCC[C@H]3C2)C(=O)C1,RLOGJGSWZSLTJI-UHIISALHSA-N,1
O=C1CCCCCCCC/C=C\CCCCCCCCCCO1,YMYRTVNQPNEIHE-IWQZZHSRSA-N,1
c1ccc2c(c1)NC[C@@H]1COc3ccccc3[C@@H]1N2,OIXPCHUGYAGTRV-BDJLRTHQSA-N,1
O=C1C=CCC2=CC[C@@H]3[C@H](CC[C@@H]4[C@H]5CC[C@]43OC5)[C@@H]12,JXCZRSFDHWZQJB-ZUHXYLFWSA-N,1
O=C1Cc2c3c(cc4c2C1=C1CCCN1CC4)OCO3,LYNAEIMVXLXQQV-UHFFFAOYSA-N,1
C=C1/C(=C2\CC[C@@H]3O[C@@H]3C2=O)C=CC[C@@]12CC[C@@H]1O[C@@H]1C2=O,WDILXXCPJOSJOS-BHOXZAODSA-N,1
C=C1/C(=C2\CC[C@@H]3O[C@@H]3C2)C=CC[C@@]12CC[C@@H]1O[C@@H]1C2=O,GTKYQDUVGIHXAE-FKERDOFJSA-N,1
C=C1CC[C@@H]2O[C@@H]2C1=O,FQSPAMXJORQVME-FSPLSTOPSA-N,1
O=C1CO[C@@]2(CCOc3ccccc32)CN1,GXLYNCZVWXFYLA-LBPRGKRZSA-N,1
O=C1CO[C@]2(CCOc3ccccc32)CN1,GXLYNCZVWXFYLA-GFCCVEGCSA-N,1
O=C1CNCCCCCCCN1,SVXDTJJZBBOJTI-UHFFFAOYSA-N,1
C=C1C(=O)[C@]23C[C@@H]1CC[C@H]2[C@H]1CCCC[C@@H]1OC3=O,ALFVVJDDHLNCNH-AWYNBESOSA-N,1
C=C1CC/C=C/C[C@@H]2OC(=O)C3=C2C[C@H](CC1)CC3,BZGSIOJZLMRBAJ-LKHQOTOKSA-N,1
C=C1CC[C@@H]2CCC3=C(C2)[C@@H](C[C@@H]2O[C@H]2CC1)OC3=O,OOPAVOHRUQZXQV-CAPXZKIUSA-N,1
C=C1CC[C@@H]2CCC(=O)[C@@H](CC/C=C/C(=O)C1)C2,VVVRYMXXBYDJJK-JRFBKZHLSA-N,1
C=C1CC[C@@H]2CC[C@@]34CO[C@H](C/C=C/C(=O)C1)[C@]3(C2)O4,RDJOAHWIRUDEPM-CEKMYVSLSA-N,1
C=C1CC[C@@H]2CCC3=C(C2)[C@@H](C/C=C/C(=O)C1)OC3=O,LJGXFIWNDAPFQC-OOQDCJSFSA-N,1
c1ccc2c(c1)C[C@H]1[C@H]3CC[C@H](N3)[C@H]3OC[C@@H]2N31,JURLHGVLNMCTFC-CAEXGNQWSA-N,1
C=C1CC/C=C/C[C@H]2OCC3=C2C[C@H](CC1)CC3,MANLKYLDIJMIGN-OTWGJSKGSA-N,1
O=c1ccoc2c3c(c4c(c12)OCCC4)OCCC3,YHVZKYBLFKZDKP-UHFFFAOYSA-N,1
O=c1cc2c3c(cccc3o1)OCC2,OPHIVFHMKUBYOM-UHFFFAOYSA-N,1
O=C1C=CC(=O)C2=C1CN1C[C@H]3C[C@@H]4[C@@H](N3)[C@H]1[C@H]2N1CCO[C@@H]41,MESGIPOQJVOLBZ-YMKLRKBFSA-N,1
O=C1CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)C2(CCCCC2)N1,WQMFONZJBFSDHT-NSHDSACASA-N,1
C=C1CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC=C2[C@H]3CC[C@H]3CCCC[C@@H]23)C1,KJFFFTJLCVDQBJ-CDJHUENSSA-N,1
O=C1O[C@@H]2OC=C[C@H]3[C@@H]2C=C[C@@H]13,FTWJDQCVMGNXNN-JAKMQLQISA-N,1
O=C1c2ccccc2CC23CCCCC12O3,MCCZXTZSFZKBSQ-UHFFFAOYSA-N,1
C1C[SiH]2OCCN(CCO2)O1,NYEIYTWYAWBFOQ-UHFFFAOYSA-N,1
O=C1C2C3C4CC5C3C1C5C42,PDEZRFWTUNRFKK-UHFFFAOYSA-N,1
O=C1C=C[C@H]2C(=C1)CC[C@H]1[C@@H]3CCC(=O)O[C@H]3CC[C@@H]12,UYCITUWAMOADIE-OTJKEOIZSA-N,1
O=c1ccc2cc3c4c(oc3cc2o1)CC4,JHQCJXNRARIVPC-UHFFFAOYSA-N,1
O=C1C=CCC(=O)[C@]12CC[C@H]1CCC[C@H]1C2,XBGJSWWBGQQLGI-SUNKGSAMSA-N,1
C1=C2CN3CC[C@@H]2[C@@H](COC1)c1[nH]c2ccccc2c1C3,KYQVSKSAUVMRKY-XJKSGUPXSA-N,1
C1=C2CNCC[C@@H]2CCOC1,PJHIWHBCMZUWPV-MRVPVSSYSA-N,1
C=C1C(=O)O[C@H]2/C=C/C[C@@H]3C=C(CC[C@H]4O[C@H]4CC[C@H]12)C(=O)O3,UQOFTMVQMLLWBK-RGJGDVRFSA-N,1
C=C1CC[C@H]2C(=C)C(=O)O[C@@H]2/C=C/C[C@H]2C=C(CCC1=O)C(=O)O2,JUFPZQAQRHRQRW-AOTZHLFQSA-N,1
C1CCCCCC[SH+]CCCCC1,ROWBXKQQQMGHMH-UHFFFAOYSA-O,1
O=C1CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)c2csc(n2)CN1,UJGSANOXCKJOCB-JTQLQIEISA-N,1
O=C1CNC(=O)[C@@H]2CSC(=N2)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CN1,VPFQJHRGZCBOPL-UWVGGRQHSA-N,1
O=C1CC2CCC[C@@H](C/C=C3/CCC[C@@H]1C3)C2,IDWWNKASTYPONI-QZVMELNUSA-N,1
O=C1OC[C@@]23CCC=C2[C@@H]1[C@@H]1CCCCC1C3,DBBKKWMKDBORGH-ZPLJWEBDSA-N,1
C1CC[C@H]2[C@@H](C1)CC[C@@H]1[C@@H]2CC[C@H]2[C@H]1CC[C@@]21CO1,CVKUFTHJZIMGOE-YAZDRDDXSA-N,1
C1CC[C@@]23CCC[C@@H](OC2)[C@H]3C1,QESMGGIMVKGPOS-GMTAPVOTSA-N,1
C1CC[C@@H]2[C@@H](C1)CC[C@]13C[C@@H]4[C@@H](C[C@@H]21)[C@H]4C3,ZIYKWJQQCQYMEY-FYFPFLJLSA-N,1
O=C1C2=C(C(=O)c3ccccc31)[C@@H]1C=CC[C@@H]3[C@@H]1C(=O)c1ccccc1[C@@H]23,LVOUVYLMWAKJIC-MANSERQUSA-N,1
O=C1C=C[C@@H]2CCC[C@H]1C2,TUQWWBMBVKVORD-YUMQZZPRSA-N,1
C1C[C@@H]2OCCO[C@H]2CO1,VAMMPFRELBTZTJ-BQBZGAKWSA-N,1
O=C1CCOc2c1ccc1c2[C@@H]2CCOC[C@H]2CO1,MQJZVPNJZVEITE-VHSXEESVSA-N,1
O=C1OOCCCCCC/C=C/c2ccccc21,WZKPHBGVKSYNJX-WEVVVXLNSA-N,1
C1C[C@H]2CC[C@@H]3CC[C@H]3[C@@H](C1)C2,SQUZJSBMPPMYKY-WHOHXGKFSA-N,1
c1ccc2c(c1)CC[C@H]1Oc3ccc4ccccc4c3C[C@@H]21,QXEUQPPFNAMTDE-PZJWPPBQSA-N,1
O=C1OCCCC/C=C/C2OC12,IJAMFBFVLZJHIF-HWKANZROSA-N,1
O=C1CCCC/C=C\CCOC(=O)CCC1,YUNPFCDLBHBLSO-RQOWECAXSA-N,1
O=C1c2ccc3c(c2O[C@@H]2c4ccccc4O[C@H]12)C=CCO3,HVTGKABIPJTAQK-QZTJIDSGSA-N,1
C1=CC2CC(C1)c1ccccc1O2,FCEVGPHTXCALBE-UHFFFAOYSA-N,1
O=C1CC[C@H]2[C@H](C1)C[C@@H]1O[C@@]13[C@@H]2CC[C@H]1CCC[C@@H]13,LYMOHAKJCIALPD-BPPRXZETSA-N,1
O=C1CC[C@H]2[C@H](C1)C[C@H]1O[C@]13[C@@H]2CC[C@H]1CCC[C@@H]13,LYMOHAKJCIALPD-PYPNRMOCSA-N,1
O=C1Oc2c(ccc3c2C=CCO3)Oc2ccccc21,UECVVGOEHZLLGG-UHFFFAOYSA-N,1
O=C1Oc2c(ccc3c2C=CCO3)Oc2c1ccc1c2C=CCO1,DFAHWCIVFPZCJR-UHFFFAOYSA-N,1
O=C1Oc2c(ccc3c2C=CCO3)Oc2cc3c(cc21)C=CCO3,AQGYYMOZLNPUNP-UHFFFAOYSA-N,1
C=C1C(=O)O[C@H]2/C=C/C[C@@H]3C=C(CC/C=C/CC[C@H]12)C(=O)O3,IRELEBFNHZOICL-MWOHQZSVSA-N,1
O=C1C[C@@H]2CCC[C@H]2C2=C1c1ccccc1CC2,YCKRHBGVKGHBFA-QWHCGFSZSA-N,1
O=C1/C=C/CC(=O)O[C@@]23C(=O)NC[C@@H]2C[C@H]2O[C@H]2[C@@H]3/C=C/CC1,VCLZZIGNOQOGAC-IBUBZAJDSA-N,1
C1=C[C@@H]2CCC[C@H]2C2=C1c1ccccc1CC2,CVCFTYVSXGJMIP-DZGCQCFKSA-N,1
c1ccc2c3c([nH]c2c1)[C@H]1COC[C@H]3[C@@H]2CNCC[C@@H]21,SNZWERIKJXBUTP-GHYVTOPFSA-N,1
C1=C2C[NH2+]CC[C@@H]2CCOC1,PJHIWHBCMZUWPV-MRVPVSSYSA-O,1
O=C1OC=C[C@@]12C[C@@H]1CC[C@H]3CCCC[C@@H]3[C@H]1C2,KPYQZYCDVNGRNC-BLDNINTCSA-N,1
c1ccc2c3c([nH]c2c1)C[C@H]1CCNC[C@H]1C3,JNHNTLKCXXWZHY-GHMZBOCLSA-N,1
O=c1cc2ccoc3ccoc(c1)c23,GTZBKDTYJPBJFJ-UHFFFAOYSA-N,1
O=C1/C(=c2\c3ccccc3n3c(=O)c4ccccc4nc23)Nc2ccccc21,DXENDDMPDZMHSQ-VXPUYCOJSA-N,1
O=C1OC[C@@]23Nc4ccccc4C(=O)N2c2ccccc2[C@@H]13,YVTWVVANWZQLQY-WMLDXEAASA-N,1
O=C1C=CC2=Cc3ccccc3CC2=C1,YGIRTROEEODKSC-UHFFFAOYSA-N,1
O=C1NCc2nc(co2)-c2nc(co2)-c2nc(co2)/C=C/Cc2nc(co2)-c2nc(co2)-c2nc1co2,JTBRLDYYTCNZPJ-OWOJBTEDSA-N,1
O=C1c2c[nH]c(=O)cc2-c2nc3ccccc3c3ccnc1c23,XOSBIHJPZNYIMT-UHFFFAOYSA-N,1
O=C1/C=C\CCCCC(=O)CC2=C[C@H](CC1)OC2=O,BLJIJCHXFTZZCF-KQIUPUNMSA-N,1
O=C1/C=C/C/C=C/CC(=O)CC2=C[C@H](CC1)OC2=O,IEWGFRZPCVPULI-KBFZDTGCSA-N,1
O=C1C/C=C/C=C/CC(=O)CC2=C[C@H](CC1)OC2=O,MGCLRXJJMXAULH-VZYYMURVSA-N,1
O=C1/C=C\CC/C=C/C(=O)CC[C@H]2C=C(C1)C(=O)O2,ZIMQNMMCDROGIE-NWHMWQLCSA-N,1
O=C1/C=C/CC/C=C/C(=O)CC2=C[C@H](CC1)OC2=O,ZIMQNMMCDROGIE-DGZKMKDZSA-N,1
O=C1CCCc2nc3cc4c(cc3cc21)OCO4,NVFXQNBJJWRVEH-UHFFFAOYSA-N,1
C=C1C[C@]2(CC=CCC2)C(=O)O1,OIXPXAPQMCPZDZ-SNVBAGLBSA-N,1
C=C1C(=O)O[C@H]2CCC/C=C/CC/C=C/CC[C@@H]1C2,IBFUWPRCTHRIKW-PYRJDNFJSA-N,1
C=C1C(=O)O[C@@H]2CC[C@@H]1C[C@H]1O[C@H]1CCC[C@H]1CC[C@@H]2O1,CFKRLHKURQSRBG-FOLNQXHWSA-N,1
O=C1C=C2CCC(=O)C3CCOC(=C1)C23,ZYEFZPAJLJZRSV-UHFFFAOYSA-N,1
O=C1C=CC2=CC(=O)CCC2=C1,IARYETGBNHOBIL-UHFFFAOYSA-N,1
O=C1C=Cc2c(ccc3c2CCO3)C1=O,BPTYWAPSNRHPSH-UHFFFAOYSA-N,1
c1ccc2c(c1)CCC1=C2CCOC1,WTDATSWDPURLRV-UHFFFAOYSA-N,1
O=C1C=C2CC[C@@H]3C(=C2CC1)CC[C@H]1[C@H]3CC[C@@]12CCCO2,YZZDYBOOFUVVRS-FYQPLNBISA-N,1
O=C1C=Cc2c(ccc3c2CCOC3)C1=O,XQCSGIXZWRRPNU-UHFFFAOYSA-N,1
O=C1C[C@@H]2CCC=C2C2=C1[C@H]1CCCC[C@@H]1CC2,AVDAQJHELFOMTO-DYEKYZERSA-N,1
